2015/04/29 05:07	55.29		8.98
2015/04/29 05:37	55.79		9.38
2015/04/29 06:07	56.20		9.49
2015/04/29 06:37	56.61		9.41
2015/04/29 07:07	56.92		10.05
2015/04/29 07:37	57.16		9.56
2015/04/29 08:06	57.31		10.07
2015/04/29 08:36	57.50		10.54
2015/04/29 09:06	57.61		12.21
2015/04/29 09:36	57.62		12.52
2015/04/29 10:06	57.61		15.30
2015/04/29 10:36	57.66		15.46
2015/04/29 11:06	57.62		16.16
2015/04/29 11:36	57.41		14.14
2015/04/29 12:06	57.38		15.32
2015/04/29 12:36	57.31		14.43
2015/04/29 13:06	57.41		15.64
2015/04/29 13:36	57.47		15.84
2015/04/29 14:06	57.47		22.09
2015/04/29 14:36	57.54		16.22
2015/04/29 15:06	57.43		17.74
2015/04/29 15:36	57.37		17.08
2015/04/29 16:06	57.26		16.35
2015/04/29 16:36	57.19		16.49
2015/04/29 17:06	57.00		15.49
2015/04/29 17:36	56.65		15.83
2015/04/29 18:06	56.53		15.11
2015/04/29 18:36	56.69		14.69
2015/04/29 19:06	57.00		14.35
2015/04/29 19:36	57.26		13.90
2015/04/29 20:06	57.42		13.67
2015/04/29 20:36	57.47		13.48
2015/04/29 21:06	57.48		12.97
2015/04/29 21:36	57.63		12.52
2015/04/29 22:06	57.39		11.13
2015/04/29 22:36	56.87		10.76
2015/04/29 23:06	56.47		10.25
2015/04/29 23:36	56.06		9.52
2015/04/30 00:06	55.56		8.98
2015/04/30 00:36	55.38		8.75
2015/04/30 01:06	55.11		8.58
2015/04/30 01:36	55.27		8.14
2015/04/30 02:06	55.37		7.88
2015/04/30 02:36	55.30		7.58
2015/04/30 03:05	55.25		7.49
2015/04/30 03:35	55.08		7.30
2015/04/30 04:05	54.84		7.06
2015/04/30 04:35	54.69		7.11
2015/04/30 05:05	54.54		7.06
2015/04/30 05:35	54.60		6.94
2015/04/30 06:05	54.51		7.01
2015/04/30 06:35	54.44		7.11
2015/04/30 07:05	54.32		7.69
2015/04/30 07:35	54.04		9.41
2015/04/30 08:05	53.60		9.95
2015/04/30 08:35	52.80		11.44
2015/04/30 09:05	52.32		13.02
2015/04/30 09:35	51.49		13.20
2015/04/30 10:05	50.67		15.11
2015/04/30 10:35	49.58		16.07
2015/04/30 11:05	48.96		16.69
2015/04/30 11:35	48.55		18.77
2015/04/30 12:05	48.26		20.61
2015/04/30 12:35	48.06		22.12
2015/04/30 13:05	47.62		17.45
2015/04/30 13:35	47.43		16.82
2015/04/30 14:05	47.38		16.67
2015/04/30 14:35	47.30		17.80
