2015/06/07 07:49	24.04		15.59
2015/06/07 08:19	24.06		16.33
2015/06/07 08:49	24.06		16.31
2015/06/07 09:19	24.11		16.84
2015/06/07 09:49	24.12		16.87
2015/06/07 10:19	24.16		17.72
2015/06/07 10:49	24.18		17.99
2015/06/07 11:19	24.24		18.24
2015/06/07 11:49	24.27		18.76
2015/06/07 12:19	24.31		19.15
2015/06/07 12:49	24.32		19.77
2015/06/07 13:19	24.38		19.99
2015/06/07 13:49	24.43		19.79
2015/06/07 14:19	24.44		19.79
2015/06/07 14:49	24.51		20.05
2015/06/07 15:19	24.56		20.73
2015/06/07 15:49	24.56		20.48
2015/06/07 16:19	24.62		20.45
2015/06/07 16:49	24.66		20.78
2015/06/07 17:19	24.69		20.99
2015/06/07 17:49	24.70		20.83
2015/06/07 18:19	24.72		20.83
2015/06/07 18:49	24.74		20.83
2015/06/07 19:19	24.78		20.65
2015/06/07 19:49	24.80		20.41
2015/06/07 20:19	24.81		20.30
2015/06/07 20:49	24.83		20.14
2015/06/07 21:19	24.83		19.97
2015/06/07 21:49	24.86		20.02
2015/06/07 22:19	24.82		19.98
2015/06/07 22:49	24.83		19.95
2015/06/07 23:19	24.86		19.87
2015/06/07 23:49	24.82		19.85
2015/06/08 00:19	24.83		19.71
2015/06/08 00:49	24.81		19.49
2015/06/08 01:19	24.77		19.11
2015/06/08 01:48	24.76		18.93
2015/06/08 02:18	24.75		18.42
2015/06/08 02:48	24.74		17.90
2015/06/08 03:18	24.69		16.61
2015/06/08 03:48	24.63		16.26
2015/06/08 04:18	24.61		15.90
2015/06/08 04:48	24.55		15.66
2015/06/08 05:18	24.49		15.30
2015/06/08 05:48	24.42		15.13
2015/06/08 06:18	24.36		14.95
2015/06/08 06:48	24.26		14.87
2015/06/08 07:18	24.19		14.79
2015/06/08 07:48	24.19		14.89
2015/06/08 08:18	24.12		15.13
2015/06/08 08:48	24.06		15.14
2015/06/08 09:18	24.01		14.97
2015/06/08 09:48	23.94		14.80
2015/06/08 10:18	23.86		15.02
2015/06/08 10:48	23.79		15.39
2015/06/08 11:18	23.69		15.73
2015/06/08 11:48	23.62		16.01
2015/06/08 12:18	23.60		15.68
2015/06/08 12:48	23.56		15.65
2015/06/08 13:18	23.53		15.49
2015/06/08 13:48	23.50		15.74
2015/06/08 14:18	23.54		15.99
2015/06/08 14:48	23.49		16.87
2015/06/08 15:18	23.49		17.46
2015/06/08 15:48	23.49		17.81
2015/06/08 16:18	23.56		18.76
